鄉鎮市區,土地位置建物門牌,總價元,季度,縣市
伸港鄉,彰化縣伸港鄉建國十一街１０５巷１號,13500000,2025Q2,彰化縣
員林市,彰化縣員林市大榮街５８巷３０號,8500000,2025Q2,彰化縣
員林市,彰化縣員林市光明南街５６號,14800000,2025Q2,彰化縣
社頭鄉,彰化縣社頭鄉忠孝二路５２號,5000000,2025Q2,彰化縣
溪湖鎮,彰化縣溪湖鎮大公五街３６號,7280000,2025Q2,彰化縣
彰化市,彰化縣彰化市南郭路一段７６號三樓之１,21000000,2025Q2,彰化縣
花壇鄉,彰化縣花壇鄉明德街５３巷３５號,9000000,2025Q2,彰化縣
彰化市,彰化縣彰化市三福街９１之１２號,4300000,2025Q2,彰化縣
社頭鄉,彰化縣社頭鄉仁愛三路８６巷８號,13380000,2025Q2,彰化縣
彰化市,彰化縣彰化市成功路７９號,15900000,2025Q2,彰化縣
彰化市,彰化縣彰化市彰南路一段３２５巷８０弄７號,6150000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮彰美路三段１５８號,10300000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉大同九街５８號,23900000,2025Q2,彰化縣
溪湖鎮,彰化縣溪湖鎮立業街３０號,6900000,2025Q2,彰化縣
花壇鄉,彰化縣花壇鄉光明路２６號,14800000,2025Q2,彰化縣
彰化市,彰化縣彰化市中山路三段１２１巷１１７弄１０之５號,12600000,2025Q2,彰化縣
芬園鄉,彰化縣芬園鄉嘉東街９２３號六樓之３,5620000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉大同十二街１６８號五樓之１,10460000,2025Q2,彰化縣
福興鄉,彰化縣福興鄉福正路１８１巷１７號,30000000,2025Q2,彰化縣
員林市,彰化縣員林市興學一街５１號十樓之１,11700000,2025Q2,彰化縣
員林市,彰化縣員林市惠安街８７號六樓,5830000,2025Q2,彰化縣
永靖鄉,彰化縣永靖鄉永寧街９０巷７１號,1200000,2025Q2,彰化縣
永靖鄉,彰化縣永靖鄉永寧街９０巷７２號,1600000,2025Q2,彰化縣
溪州鄉,彰化縣溪州鄉光明六街１３號,12580000,2025Q2,彰化縣
溪湖鎮,彰化縣溪湖鎮成功路田巷９５號,5300000,2025Q2,彰化縣
花壇鄉,彰化縣花壇鄉中正路２８４號,14500000,2025Q2,彰化縣
秀水鄉,彰化縣秀水鄉秀中街１５９巷２５號,13880000,2025Q2,彰化縣
彰化市,彰化縣彰化市平和八街４號,13800000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮仁美路９６號,26000000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉什股十街１６８號三樓之５,6700000,2025Q2,彰化縣
員林市,彰化縣員林市大仁南街１８號四樓,5500000,2025Q2,彰化縣
北斗鎮,彰化縣北斗鎮地政路１４７號,6100000,2025Q2,彰化縣
北斗鎮,彰化縣北斗鎮斗中路３９９巷５３弄１０號,4580000,2025Q2,彰化縣
竹塘鄉,彰化縣竹塘鄉忠孝街８號,10680000,2025Q2,彰化縣
彰化市,彰化縣彰化市西勢街２７０巷８０號五樓之２,10200000,2025Q2,彰化縣
彰化市,彰化縣彰化市泰和路二段１巷２弄３號,5280000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉文工十二街１９１號,6000000,2025Q2,彰化縣
員林市,彰化縣員林市新義街９１號二樓之１,9760000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮泉西巷５之３３號,6500000,2025Q2,彰化縣
竹塘鄉,彰化縣竹塘鄉竹五路２６０之２８號,4700000,2025Q2,彰化縣
秀水鄉,彰化縣秀水鄉通鹿巷１０之１號,14200000,2025Q2,彰化縣
彰化市,彰化縣彰化市彰南路一段３２５巷６弄２之１號,5530000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮西興路１７８巷１１之１號,13500000,2025Q2,彰化縣
鹿港鎮,彰化縣鹿港鎮永瑞街７２巷２號,12040000,2025Q2,彰化縣
員林市,彰化縣員林市溝皂街３３８號,13100000,2025Q2,彰化縣
員林市,彰化縣員林市員集路二段２７７巷６６弄１號三樓之５,9200000,2025Q2,彰化縣
員林市,彰化縣員林市南昌路２２５巷１１號,25500000,2025Q2,彰化縣
社頭鄉,彰化縣社頭鄉湳底一巷５３２弄５０之２號,11000000,2025Q2,彰化縣
田中鎮,彰化縣田中鎮明慶街１６４號,12870000,2025Q2,彰化縣
北斗鎮,彰化縣北斗鎮公所街６９號,3200000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮廣興巷１５弄１１號,8690000,2025Q2,彰化縣
溪湖鎮,彰化縣溪湖鎮鎮安路３１０巷７１弄１２號,9000000,2025Q2,彰化縣
溪湖鎮,彰化縣溪湖鎮湖東街２８號,7500000,2025Q2,彰化縣
鹿港鎮,彰化縣鹿港鎮安祥街５０巷７弄２０號,10000000,2025Q2,彰化縣
員林市,彰化縣員林市多福街３０號,23500000,2025Q2,彰化縣
員林市,彰化縣員林市莒光路７３６巷９號十樓之三,2350000,2025Q2,彰化縣
員林市,彰化縣員林市龍富街４２號六樓之一,11600000,2025Q2,彰化縣
員林市,彰化縣員林市光明南街１８巷４７號四樓之二,1800000,2025Q2,彰化縣
田中鎮,彰化縣田中鎮復興路６８７號五樓,6700000,2025Q2,彰化縣
埤頭鄉,彰化縣埤頭鄉溪林路４９８巷６２之７號,9100000,2025Q2,彰化縣
芳苑鄉,彰化縣芳苑鄉工區八路２號,104000000,2025Q2,彰化縣
埔鹽鄉,彰化縣埔鹽鄉天德南路１２６號,5350000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮東陽路１９號,11400000,2025Q2,彰化縣
秀水鄉,彰化縣秀水鄉枋林巷７１之２號,21600000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮鹿和路六段２５５巷５９號,6000000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮東光路２２２巷１號,22800000,2025Q2,彰化縣
田中鎮,彰化縣田中鎮復興路６８７號五樓之１,7700000,2025Q2,彰化縣
埤頭鄉,彰化縣埤頭鄉中華路３４９巷１５號,5000000,2025Q2,彰化縣
北斗鎮,彰化縣北斗鎮興農路二段４８６巷６號,8680000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮南安路９７號六樓之１,7580000,2025Q2,彰化縣
埔鹽鄉,彰化縣埔鹽鄉番金路３７之１０號,5400000,2025Q2,彰化縣
埔心鄉,彰化縣埔心鄉中正路一段５１號,11400000,2025Q2,彰化縣
彰化市,彰化縣彰化市民生路４４７號十樓之三,3600000,2025Q2,彰化縣
福興鄉,彰化縣福興鄉秀厝二街１２７巷１０號,10000000,2025Q2,彰化縣
大村鄉,彰化縣大村鄉貢旗二巷５之１９號,10500000,2025Q2,彰化縣
大村鄉,彰化縣大村鄉加錫三巷８之２８號,12400000,2025Q2,彰化縣
大村鄉,彰化縣大村鄉加錫三巷８之２６號,13200000,2025Q2,彰化縣
北斗鎮,彰化縣北斗鎮中和路１４１號四樓之１,5000000,2025Q2,彰化縣
北斗鎮,彰化縣北斗鎮光前路３８之２２號,5000000,2025Q2,彰化縣
溪湖鎮,彰化縣溪湖鎮二溪路二段７３６巷７２號,10300000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉汴頭路１０９之１３號,5880000,2025Q2,彰化縣
員林市,彰化縣員林市龍富街４２號十一樓之二,10300000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮富民巷３弄５號,4500000,2025Q2,彰化縣
溪湖鎮,彰化縣溪湖鎮二溪路二段８００號,9300000,2025Q2,彰化縣
彰化市,彰化縣彰化市和調里實踐路３６巷２９號,6000000,2025Q2,彰化縣
線西鄉,彰化縣線西鄉沿海路二段２６４巷５５號,10100000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮彰新路三段６３６巷４６弄９０號,9160000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉建國六街１１１號,14680000,2025Q2,彰化縣
彰化市,彰化縣彰化市茄苳路一段２４５巷１號八樓之３,10850000,2025Q2,彰化縣
彰化市,彰化縣彰化市中山路二段９２０巷１４０弄３３之３號,4300000,2025Q2,彰化縣
彰化市,彰化縣彰化市向陽街６１巷５號四樓,5150000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉汴頭路１６２之１號,3800000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮和頭路４８１之７號,15250000,2025Q2,彰化縣
田尾鄉,彰化縣田尾鄉順圳巷４７１弄２３號,5600000,2025Q2,彰化縣
彰化市,彰化縣彰化市彰新路一段２６巷６４號三樓之２,3560000,2025Q2,彰化縣
花壇鄉,彰化縣花壇鄉番花路５號,28000000,2025Q2,彰化縣
福興鄉,彰化縣福興鄉員鹿路二段２７９巷３３弄２號,8000000,2025Q2,彰化縣
員林市,彰化縣員林市員水路二段４２１巷４６弄１６號,20380000,2025Q2,彰化縣
員林市,彰化縣員林市員集路二段１０４號,8800000,2025Q2,彰化縣
溪州鄉,彰化縣溪州鄉信義路２巷１號,14600000,2025Q2,彰化縣
彰化市,彰化縣彰化市彰南路一段３５２號,13000000,2025Q2,彰化縣
員林市,彰化縣員林市民生路５５號十樓之一,4680000,2025Q2,彰化縣
北斗鎮,彰化縣北斗鎮光仁街４５號,5900000,2025Q2,彰化縣
員林市,彰化縣員林市山路二段５８９巷１１號,5240000,2025Q2,彰化縣
員林市,彰化縣員林市浮圳路一段３６５巷１５８號,17200000,2025Q2,彰化縣
溪州鄉,彰化縣溪州鄉光明三街１２巷１０號,16100000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮正知一街５７巷３號,12320000,2025Q2,彰化縣
彰化市,彰化縣彰化市辭修北路１９８巷４９弄１號五樓之一,6150000,2025Q2,彰化縣
員林市,彰化縣員林市南平西街１８７號四之二樓,980000,2025Q2,彰化縣
員林市,彰化縣員林市長泰街４之５號五樓,1210000,2025Q2,彰化縣
田中鎮,彰化縣田中鎮山路五段１４１巷９９弄１７號,12050000,2025Q2,彰化縣
大城鄉,彰化縣大城鄉中正路２２號,5000000,2025Q2,彰化縣
大村鄉,彰化縣大村鄉櫻花路１４２巷５號八樓,4800000,2025Q2,彰化縣
彰化市,彰化縣彰化市西興東路１２５號,2400000,2025Q2,彰化縣
員林市,彰化縣員林市成功路３１號,19500000,2025Q2,彰化縣
社頭鄉,彰化縣社頭鄉和平路１６７號,13000000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉定興路３３之２０號,16800000,2025Q2,彰化縣
福興鄉,彰化縣福興鄉同安巷１８之７號,4000000,2025Q2,彰化縣
員林市,彰化縣員林市民生路２９巷１３號,2500000,2025Q2,彰化縣
北斗鎮,彰化縣北斗鎮八德路７９巷１號,19000000,2025Q2,彰化縣
芳苑鄉,彰化縣芳苑鄉功湖路草湖段３２５號,3500000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉中山路１２６號,6000000,2025Q2,彰化縣
彰化市,彰化縣彰化市中山路一段４０８巷３號十三樓之２,11100000,2025Q2,彰化縣
彰化市,彰化縣彰化市金馬路三段５５３號,4020000,2025Q2,彰化縣
彰化市,彰化縣彰化市自強路８１號,17000000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮愛鄉路１１４號,8700000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮彰美路四段１０２巷３２號,14000000,2025Q2,彰化縣
線西鄉,彰化縣線西鄉草豐路３２３巷３２弄７號,14580000,2025Q2,彰化縣
員林市,彰化縣員林市惠安街２４號六樓之三,1650000,2025Q2,彰化縣
員林市,彰化縣員林市惠明街１７１巷９號,5600000,2025Q2,彰化縣
埔鹽鄉,彰化縣埔鹽鄉員鹿路一段１７８巷４１號,7500000,2025Q2,彰化縣
彰化市,彰化縣彰化市自強南路２２巷９２號十樓,6700000,2025Q2,彰化縣
鹿港鎮,彰化縣鹿港鎮文明街２９巷７號,2000000,2025Q2,彰化縣
員林市,彰化縣員林市育英路實中巷４５號,2437777,2025Q2,彰化縣
員林市,彰化縣員林市員鹿路２６號七樓之二十,2672000,2025Q2,彰化縣
大城鄉,彰化縣大城鄉西勢路１５號,1500000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮正知一街５７巷５號,11600000,2025Q2,彰化縣
彰化市,彰化縣彰化市桃源街５５巷１７號,5800000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮道周路７８０巷１６號,5000000,2025Q2,彰化縣
永靖鄉,彰化縣永靖鄉開明路１１７號,5000000,2025Q2,彰化縣
員林市,彰化縣員林市大同路二段２５巷２０號,8000000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮尚仁街８２號,12000000,2025Q2,彰化縣
秀水鄉,彰化縣秀水鄉民意街２６６巷８弄２７號,16160000,2025Q2,彰化縣
花壇鄉,彰化縣花壇鄉成功街１６０巷１５號,12800000,2025Q2,彰化縣
福興鄉,彰化縣福興鄉同安巷３９之２１號,2800000,2025Q2,彰化縣
大村鄉,彰化縣大村鄉中山路一段１４１巷１２號四樓之３,8000000,2025Q2,彰化縣
員林市,彰化縣員林市莒光路７３６巷７號八樓之七,4000000,2025Q2,彰化縣
田中鎮,彰化縣田中鎮復興路６８７號二樓之１,8000000,2025Q2,彰化縣
埤頭鄉,彰化縣埤頭鄉溪林路２６１巷１８號,5300000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮正知一街１８巷２號,15250000,2025Q2,彰化縣
溪湖鎮,彰化縣溪湖鎮員鹿路三段２９６號五樓之１,9000000,2025Q2,彰化縣
埔心鄉,彰化縣埔心鄉員林大道七段７１號七樓之３,12500000,2025Q2,彰化縣
彰化市,彰化縣彰化市泰和路三段４２２巷１１號,6500000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮和北里信義路２２０巷１１號,7150000,2025Q2,彰化縣
北斗鎮,彰化縣北斗鎮大新路１３７號,4000000,2025Q2,彰化縣
埤頭鄉,彰化縣埤頭鄉斗苑東路５８號,4380000,2025Q2,彰化縣
埤頭鄉,彰化縣埤頭鄉中南路２５４號,100000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮大成路一段５０９號,6000000,2025Q2,彰化縣
彰化市,彰化縣彰化市華山路２７３巷３２弄２３號四樓,8000000,2025Q2,彰化縣
花壇鄉,彰化縣花壇鄉彰員路三段３８巷３７號,6500000,2025Q2,彰化縣
社頭鄉,彰化縣社頭鄉高鐵北二路１８０號,15300000,2025Q2,彰化縣
田中鎮,彰化縣田中鎮東閔路一段２４２巷６９弄８號,3860000,2025Q2,彰化縣
彰化市,彰化縣彰化市一心南街２１０巷１０號,20750000,2025Q2,彰化縣
鹿港鎮,彰化縣鹿港鎮平等路９９號,1500000,2025Q2,彰化縣
員林市,彰化縣員林市光明南街１８巷４５弄２號,3850000,2025Q2,彰化縣
彰化市,彰化縣彰化市自強路１２６號,5000000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮西園路３１５巷１２６號,20000000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉大同十二街１６８號五樓之３,10720000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉中華路３２巷２弄２號,3800000,2025Q2,彰化縣
員林市,彰化縣員林市員林大道四段１５０巷１３號八樓,8200000,2025Q2,彰化縣
員林市,彰化縣員林市莒光路７３６巷９號十二樓之二,5800000,2025Q2,彰化縣
員林市,彰化縣員林市龍富二街６８號八樓之７,9000000,2025Q2,彰化縣
社頭鄉,彰化縣社頭鄉進化巷１３６之３號,10500000,2025Q2,彰化縣
竹塘鄉,彰化縣竹塘鄉竹林路１段大新巷６５－２號,6500000,2025Q2,彰化縣
埔鹽鄉,彰化縣埔鹽鄉中正路２７巷１３號,5900000,2025Q2,彰化縣
溪湖鎮,彰化縣溪湖鎮頂新五街５８號二樓之５,7800000,2025Q2,彰化縣
員林市,彰化縣員林市中山路二段３５８號,60000000,2025Q2,彰化縣
彰化市,彰化縣彰化市民生路４４７號九樓之六,4450000,2025Q2,彰化縣
彰化市,彰化縣彰化市向陽街３２巷６弄１３號,25000000,2025Q2,彰化縣
大村鄉,彰化縣大村鄉田洋橫巷３０號,8450000,2025Q2,彰化縣
員林市,彰化縣員林市員東路二段仁愛巷１弄１之１號,7200000,2025Q2,彰化縣
田中鎮,彰化縣田中鎮中州路沙崙巷５３之１０號,3000000,2025Q2,彰化縣
田中鎮,彰化縣田中鎮中州路二段１０６８巷２５號,14200000,2025Q2,彰化縣
埔鹽鄉,彰化縣埔鹽鄉埔菜路２８之９、２８之１０號,5000000,2025Q2,彰化縣
彰化市,彰化縣彰化市瑞陽街１１巷３號,6180000,2025Q2,彰化縣
彰化市,彰化縣彰化市瑞陽街７號七樓,5880000,2025Q2,彰化縣
彰化市,彰化縣彰化市中正路一段２８６號六樓之八,2650000,2025Q2,彰化縣
彰化市,彰化縣彰化市茄苳路一段２４５巷３號五樓之３,11400000,2025Q2,彰化縣
彰化市,彰化縣彰化市向陽街７７巷２３號三樓之２,9950000,2025Q2,彰化縣
花壇鄉,彰化縣花壇鄉彰員路三段４２９巷４０弄１８號,10500000,2025Q2,彰化縣
彰化市,彰化縣彰化市自強南路２２巷９弄１８號,4900000,2025Q2,彰化縣
彰化市,彰化縣彰化市中正路一段２８６號十樓之一,2380000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮彰美路五段１４５號,18100000,2025Q2,彰化縣
二水鄉,彰化縣二水鄉田仔二巷８弄３號,2000000,2025Q2,彰化縣
田尾鄉,彰化縣田尾鄉平和路二段２０２巷３號,5200000,2025Q2,彰化縣
彰化市,彰化縣彰化市中山路二段９２０巷２５號,1800000,2025Q2,彰化縣
彰化市,彰化縣彰化市實踐路１２０巷１９號,3900000,2025Q2,彰化縣
秀水鄉,彰化縣秀水鄉西平巷１２之６號,12680000,2025Q2,彰化縣
彰化市,彰化縣彰化市茄苳路一段２４５巷１號六樓之６,14300000,2025Q2,彰化縣
和美鎮,彰化縣和美鎮彰新路二段１０７巷５１弄４９號,4290000,2025Q2,彰化縣
伸港鄉,彰化縣伸港鄉中興路一段２９５號,6200000,2025Q2,彰化縣
員林市,彰化縣員林市中正路２１６巷８號,2300000,2025Q2,彰化縣
田中鎮,彰化縣田中鎮斗中路二段７１６巷３８４號,4400000,2025Q2,彰化縣
二水鄉,彰化縣二水鄉海豊路１７之１６號,9300000,2025Q2,彰化縣
二水鄉,彰化縣二水鄉海豊路１７之１７號,9800000,2025Q2,彰化縣
社頭鄉,彰化縣社頭鄉仁愛三路８６巷１號,14500000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮吉昌二街１２３巷１０號二樓,5300000,2025Q2,彰化縣
二林鎮,彰化縣二林鎮崁頂巷１２之１號,10380000,2025Q2,彰化縣
芳苑鄉,彰化縣芳苑鄉斗苑路三合段５２７巷３號,2400000,2025Q2,彰化縣
彰化市,彰化縣彰化市大埔路５０５巷７號二樓,5600000,2025Q2,彰化縣
