鄉鎮市區,土地位置建物門牌,總價元,季度,縣市
南屯區,臺中市南屯區忠勇路１０９號６樓之１,8880000,2026Q1,臺中市
西屯區,臺中市西屯區福順路４３２號,49500000,2026Q1,臺中市
西屯區,臺中市西屯區大墩路９４９之５號九樓之２,4500000,2026Q1,臺中市
西屯區,臺中市西屯區上墩東街８８號十樓之６,28000000,2026Q1,臺中市
南屯區,臺中市南屯區黎明路一段１６號,16440000,2026Q1,臺中市
西屯區,臺中市西屯區福安十街９０號二樓之３,6800000,2026Q1,臺中市
南屯區,臺中市南屯區大墩十四街２７０號三樓,11380000,2026Q1,臺中市
南屯區,臺中市南屯區河南路四段６８８號十四樓之２１,8550000,2026Q1,臺中市
西屯區,臺中市西屯區長安路二段１６１號六樓之２,9250000,2026Q1,臺中市
豐原區,臺中市豐原區互助街１０３巷８號,8300000,2026Q1,臺中市
豐原區,臺中市豐原區永康路１０５巷２５號,22000000,2026Q1,臺中市
大安區,臺中市大安區南北六路６號,2500000,2026Q1,臺中市
大甲區,臺中市大甲區彈正路２２號二樓之３,10360000,2026Q1,臺中市
沙鹿區,臺中市沙鹿區保成路１９８巷６３號,8500000,2026Q1,臺中市
梧棲區,臺中市梧棲區自強一街９０巷３５號四樓之６,2000000,2026Q1,臺中市
清水區,臺中市清水區中山路５４１之９號,11146045,2026Q1,臺中市
新社區,臺中市新社區興中街１１８號,3150000,2026Q1,臺中市
潭子區,臺中市潭子區民生街２０２巷１２號,14800000,2026Q1,臺中市
烏日區,臺中市烏日區中山路三段６８５號五樓,4300000,2026Q1,臺中市
大里區,臺中市大里區至善路８巷１９弄２５號,17100000,2026Q1,臺中市
太平區,臺中市太平區新平路三段３１８號,12200000,2026Q1,臺中市
太平區,臺中市太平區環中東路三段６１６號六樓之６,13180000,2026Q1,臺中市
太平區,臺中市太平區旱溪西路二段１７６號十樓之２,20880000,2026Q1,臺中市
太平區,臺中市太平區光興路７３３巷８號二樓之７,9700000,2026Q1,臺中市
太平區,臺中市太平區坪林路５４之６號,4900000,2026Q1,臺中市
龍井區,臺中市龍井區中厝路１０７巷７０弄５號,13200000,2026Q1,臺中市
龍井區,臺中市龍井區新興路２５巷１弄１８號二樓之９,4900000,2026Q1,臺中市
龍井區,臺中市龍井區中厝路１０７巷７０弄６號,11500000,2026Q1,臺中市
龍井區,臺中市龍井區中厝路１０７巷７０弄３號,13350000,2026Q1,臺中市
東區,臺中市東區公園東路６７號九樓之２,16300000,2026Q1,臺中市
西區,臺中市西區臺灣大道二段２２９號二十五樓之２,33200000,2026Q1,臺中市
東區,臺中市東區自由路三段１０號九樓之一,14300000,2026Q1,臺中市
西區,臺中市西區五權西六街１６６巷１號６樓之３,11080000,2026Q1,臺中市
南區,臺中市南區學府路１７５號７樓之１,7250000,2026Q1,臺中市
東區,臺中市東區大勇街６４號八樓之５,5800000,2026Q1,臺中市
南區,臺中市南區美村路二段３４５號７樓,7070000,2026Q1,臺中市
南區,臺中市南區民生路１４巷１７號３Ｆ,8500000,2026Q1,臺中市
北屯區,臺中市北屯區北屯路２８８號４樓之６　,4180000,2026Q1,臺中市
北屯區,臺中市北屯區遼寧路一段１６０巷３８號１４樓,8000000,2026Q1,臺中市
北區,臺中市北區美德街３５２巷１９號七樓之１７,5100000,2026Q1,臺中市
北屯區,臺中市北屯區仁友巷４９號,3600000,2026Q1,臺中市
北屯區,臺中市北屯區大連路一段４１巷５１號,5800000,2026Q1,臺中市
北區,臺中市北區青島路一段２６巷２１之２號,5000000,2026Q1,臺中市
南屯區,臺中市南屯區河南路四段６１８號十一樓之７,18500000,2026Q1,臺中市
西屯區,臺中市西屯區西屯路三段１６６之９８號十九樓之２,23100000,2026Q1,臺中市
西屯區,臺中市西屯區臺灣大道三段６４６號九樓之１０,13500000,2026Q1,臺中市
南屯區,臺中市南屯區黎明路二段１３７號十三樓之１０,10680000,2026Q1,臺中市
清水區,臺中市清水區港埠路三段２０５號四樓之１,9000000,2026Q1,臺中市
梧棲區,臺中市梧棲區八德東路６９號二十一樓之１０,6600000,2026Q1,臺中市
霧峰區,臺中市霧峰區大坑巷４３之３８號,13600000,2026Q1,臺中市
霧峰區,臺中市霧峰區大坑巷４３之３７號,13600000,2026Q1,臺中市
霧峰區,臺中市霧峰區大坑巷４３之３６號,14000000,2026Q1,臺中市
霧峰區,臺中市霧峰區大坑巷４３之３５號,13800000,2026Q1,臺中市
霧峰區,臺中市霧峰區大坑巷４３之３３號,13800000,2026Q1,臺中市
太平區,臺中市太平區旱溪西路二段１９０巷８號十三樓之５,13350000,2026Q1,臺中市
大肚區,臺中市大肚區遊園路二段１９８巷１７之１號,4180000,2026Q1,臺中市
北屯區,臺中市北屯區倡和巷６弄５號,2050000,2026Q1,臺中市
西區,臺中市西區五權一街１０１號７樓之２,5880000,2026Q1,臺中市
東區,臺中市東區樂業南路１６６號十九樓之３,22000000,2026Q1,臺中市
西區,臺中市西區向上路一段１５號８樓之１６,4450000,2026Q1,臺中市
北區,臺中市北區錦南街２號１１樓,8200000,2026Q1,臺中市
北屯區,臺中市北屯區松山街８１號４樓,8650000,2026Q1,臺中市
北屯區,臺中市北屯區環太東路６２７號七樓之３,13780000,2026Q1,臺中市
北區,臺中市北區華興街１１７巷６號３樓,11600000,2026Q1,臺中市
西屯區,臺中市西屯區大墩十七街６０號八樓之１,36980000,2026Q1,臺中市
南屯區,臺中市南屯區永春路１２之９號三樓,3900000,2026Q1,臺中市
西屯區,臺中市西屯區市政北三路１３１號九樓之１,49500000,2026Q1,臺中市
后里區,臺中市后里區中興街６７號,6000000,2026Q1,臺中市
豐原區,臺中市豐原區直興街１４９號,6500000,2026Q1,臺中市
后里區,臺中市后里區平安路２１之２號八樓之７,12350000,2026Q1,臺中市
梧棲區,臺中市梧棲區自強一街９０巷３５號四樓之５,2000000,2026Q1,臺中市
清水區,臺中市清水區民族路二段２１號三樓之７,10890000,2026Q1,臺中市
梧棲區,臺中市梧棲區八德路一段７０號十七樓之９,5230000,2026Q1,臺中市
清水區,臺中市清水區民族路二段２１號四樓之２,9500000,2026Q1,臺中市
沙鹿區,臺中市沙鹿區自立路１９５號二樓之一,11000000,2026Q1,臺中市
梧棲區,臺中市梧棲區民安二街３６巷２７號,2610000,2026Q1,臺中市
清水區,臺中市清水區建國路９６號二樓之二,8280000,2026Q1,臺中市
清水區,臺中市清水區中清路九段１３６１號,4700000,2026Q1,臺中市
梧棲區,臺中市梧棲區忠信路１０２號,2362200,2026Q1,臺中市
東勢區,臺中市東勢區本街１１９巷１號,5500000,2026Q1,臺中市
新社區,臺中市新社區中和街五段１巷２之６號,12880000,2026Q1,臺中市
東勢區,臺中市東勢區第六橫街１０６之７號五樓,9800000,2026Q1,臺中市
潭子區,臺中市潭子區勝利路１２３號十二樓,11500000,2026Q1,臺中市
潭子區,臺中市潭子區僑興一街１６０號六樓之１,16110000,2026Q1,臺中市
大里區,臺中市大里區新義路１９６之２號,6600000,2026Q1,臺中市
大里區,臺中市大里區大里路３３巷４號,7300000,2026Q1,臺中市
西區,臺中市西區大昌街２１８號８樓之１,4650000,2026Q1,臺中市
南區,臺中市南區崇倫街８０號,19200000,2026Q1,臺中市
東區,臺中市東區進化路２７６號８樓之１,8500000,2026Q1,臺中市
南區,臺中市南區民意街４８號,29000000,2026Q1,臺中市
東區,臺中市東區公園東路１５６號十四樓之二,10260000,2026Q1,臺中市
東區,臺中市東區旱溪東路一段２９２號二樓之五,8130000,2026Q1,臺中市
東區,臺中市東區旱溪東路一段２９２號十一樓之五,9680000,2026Q1,臺中市
北屯區,臺中市北屯區祥順六街１３６號,64300000,2026Q1,臺中市
北屯區,臺中市北屯區同榮路２９８號,24000000,2026Q1,臺中市
北區,臺中市北區進化路５１１號十八樓之５,16700000,2026Q1,臺中市
北屯區,臺中市北屯區敦富一街２００號九樓之７,14800000,2026Q1,臺中市
北區,臺中市北區光大街７１號,18500000,2026Q1,臺中市
北屯區,臺中市北屯區三光北一街９６號,18000000,2026Q1,臺中市
北區,臺中市北區青島西街９８巷２號９樓,10000000,2026Q1,臺中市
北區,臺中市北區雙十路二段１０１號１０樓之１,21000000,2026Q1,臺中市
南屯區,臺中市南屯區黎明東街２５８號三樓之１０,10000000,2026Q1,臺中市
南屯區,臺中市南屯區永春東六路４３５號,10000000,2026Q1,臺中市
西屯區,臺中市西屯區臺灣大道三段６９９號二十一樓之１０,12250000,2026Q1,臺中市
西屯區,臺中市西屯區內江街２１號,15000000,2026Q1,臺中市
南屯區,臺中市南屯區大英街１１９號七樓,18800000,2026Q1,臺中市
豐原區,臺中市豐原區豐南街１６號七樓之３,16680000,2026Q1,臺中市
豐原區,臺中市豐原區三豐路二段１３７號,19500000,2026Q1,臺中市
梧棲區,臺中市梧棲區四維東路１４９巷２０號三樓,7300000,2026Q1,臺中市
梧棲區,臺中市梧棲區中央路二段３８１之１０號,13300000,2026Q1,臺中市
梧棲區,臺中市梧棲區建國北街５６２號,4560000,2026Q1,臺中市
梧棲區,臺中市梧棲區臨港路四段５８６號二十四樓之６,12500000,2026Q1,臺中市
東勢區,臺中市東勢區泰昌二街５３巷２號,8800000,2026Q1,臺中市
烏日區,臺中市烏日區高鐵路二段１４６號六樓之９,12500000,2026Q1,臺中市
霧峰區,臺中市霧峰區四德北路４２之２號,12100000,2026Q1,臺中市
太平區,臺中市太平區宜佳街４１巷１號二樓,12200000,2026Q1,臺中市
太平區,臺中市太平區大源六街２１號,11880000,2026Q1,臺中市
太平區,臺中市太平區育仁路１９２號十三樓之５,16460000,2026Q1,臺中市
太平區,臺中市太平區環中東路三段６０２號,11980000,2026Q1,臺中市
太平區,臺中市太平區環中東路三段６０６號,12320000,2026Q1,臺中市
太平區,臺中市太平區環中東路三段６００號,12670000,2026Q1,臺中市
太平區,臺中市太平區育德路１６９號,36000000,2026Q1,臺中市
龍井區,臺中市龍井區龍新路２１６巷８０號二樓之３,9980000,2026Q1,臺中市
中區,臺中市中區綠川東街２０號五樓之１,9100000,2026Q1,臺中市
西屯區,臺中市西屯區市政北一路２０號十七樓之１,43800000,2026Q1,臺中市
東區,臺中市東區十甲路３５巷１２弄２１號,5600000,2026Q1,臺中市
西區,臺中市西區公路１６２號四樓之２,16500000,2026Q1,臺中市
南區,臺中市南區合作街３４７號３樓之７,2550000,2026Q1,臺中市
南區,臺中市南區南平路３３８巷８號五樓之６,24800000,2026Q1,臺中市
東區,臺中市東區樂業南路１５０號,27640000,2026Q1,臺中市
北區,臺中市北區太原二街１４之１號,6600000,2026Q1,臺中市
北屯區,臺中市北屯區青島路四段２０３號１６樓,16380000,2026Q1,臺中市
北區,臺中市北區學士路１９６巷２０之４號,4700000,2026Q1,臺中市
北區,臺中市北區錦中街３５之１０號,5400000,2026Q1,臺中市
北屯區,臺中市北屯區松竹路二段３４６巷１６號五樓之２,16500000,2026Q1,臺中市
北屯區,臺中市北屯區昌平三街３８號三樓之５,10980000,2026Q1,臺中市
北屯區,臺中市北屯區豐樂路二段２２８號,82880000,2026Q1,臺中市
北屯區,臺中市北屯區修齊街１７８號,5000000,2026Q1,臺中市
北區,臺中市北區衛道二街４８號,29980000,2026Q1,臺中市
北屯區,臺中市北屯區東山路二段７８之４５號,7650000,2026Q1,臺中市
南屯區,臺中市南屯區大聖街２０之８號,9260000,2026Q1,臺中市
南屯區,臺中市南屯區大英西一街１０５號十六樓之１,24000000,2026Q1,臺中市
南屯區,臺中市南屯區永春東路１０００之１３號八樓,14000000,2026Q1,臺中市
西屯區,臺中市西屯區福強街１２５號七樓之５,4900000,2026Q1,臺中市
西屯區,臺中市西屯區市政路１９號十七樓之１０,15000000,2026Q1,臺中市
西屯區,臺中市西屯區臺灣大道二段７４０巷２弄３５號,3500000,2026Q1,臺中市
南屯區,臺中市南屯區大墩七街５２８號二十樓之８,22600000,2026Q1,臺中市
后里區,臺中市后里區文明路３１巷１弄９號二樓之２,6020000,2026Q1,臺中市
清水區,臺中市清水區民有路１２３號,1614720,2026Q1,臺中市
大里區,臺中市大里區國中路３１６號,4560000,2026Q1,臺中市
太平區,臺中市太平區中山路二段４７７巷１８６弄９號,10000000,2026Q1,臺中市
太平區,臺中市太平區育仁路４９號四樓之３,5500000,2026Q1,臺中市
太平區,臺中市太平區祥順路一段８３號十二樓之３,11060000,2026Q1,臺中市
太平區,臺中市太平區環中東路四段８９號十二樓之５,13000000,2026Q1,臺中市
太平區,臺中市太平區中山路四段２１２巷１２之４號十一樓,1530000,2026Q1,臺中市
龍井區,臺中市龍井區藝術北街８０巷１１號,8600000,2026Q1,臺中市
南區,臺中市南區工學路１１５號６樓,9200000,2026Q1,臺中市
南區,臺中市南區忠明南路７５８號１４樓,35680000,2026Q1,臺中市
中區,臺中市中區民權路２２號七樓之１,2680000,2026Q1,臺中市
西區,臺中市西區大忠南街７７號八樓之五,17060000,2026Q1,臺中市
東區,臺中市東區東門路３５號,15100000,2026Q1,臺中市
西區,臺中市西區向上路一段２１９號三樓之７,1950000,2026Q1,臺中市
東區,臺中市東區自由路三段３１１巷３６號四樓之２,6300000,2026Q1,臺中市
北屯區,臺中市北屯區松竹路二段５０巷１４號,350000,2026Q1,臺中市
北屯區,臺中市北屯區北平路四段１５９號四樓之１,27200000,2026Q1,臺中市
北屯區,臺中市北屯區敦化路一段５３９號十三樓,9280000,2026Q1,臺中市
北屯區,臺中市北屯區軍福十三路１２１號,14800000,2026Q1,臺中市
北區,臺中市北區英才路２９０號７樓之３,11000000,2026Q1,臺中市
北屯區,臺中市北屯區太順五街７７號,38000000,2026Q1,臺中市
南屯區,臺中市南屯區黎明路二段７１巷２０號四樓,10400000,2026Q1,臺中市
西屯區,臺中市西屯區逢大路７９號十一樓之５,17500000,2026Q1,臺中市
南屯區,臺中市南屯區大墩七街５２６號三樓之１,14700000,2026Q1,臺中市
南屯區,臺中市南屯區五權西路二段１３１號六樓之１,38250000,2026Q1,臺中市
大甲區,臺中市大甲區青三路６巷２０號,5800000,2026Q1,臺中市
沙鹿區,臺中市沙鹿區自強路４２３之５號,13260000,2026Q1,臺中市
